ixs_xme|GHAIALX0A0LG|1|3|
HlavSes|GINIS administrace (Ministr)|Vılsedky hledání dle zadaného filtru||GINIS administrace|GINIS Úkoly v.472.6|||Kuba Martin MUDr., Ministr||||||||||Vytvoøen,Pøidìlen,Pøevzat|neurèen|||
TiskSes|UMPO 284/2008|Informace o prùbìhu zahlazování následkù hornické èinnosti v roce 2006 podnikù DIAMO, státní podnik, a Palivovı kombinát Ústí, státní podnik, vèetnì návrhu systémovıch zmìn|20120430000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|27.06.2007|è. 713/2007 - III/3|vláda (materiál è.921/07)|Kadoroènì do 30. dubna informovat vládu o prùbìhu zahlazování následkù hornické èinnosti podnikù DIAMO, státní podnik a Palivovı kombinát Ústí, státní podnik v uplynulém roce||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20081020101755|
TiskSes|UMPO 300/2008|Plán èinnosti a rozpoèet Správy uloiš radioaktivních odpadù na rok 2009, tøíletı a dlouhodobı plán|20120331000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|20.10.2008|1315/2008 - bod II/1|vláda (materiál è. 1472/08)|Zajistit, aby Správa úloiš radioaktivních odpadù provedla geologickı prùzkum z hlediska umístitelnosti hlubinného úloištì v lokalitách vojenskıch újezdù\n\nKT: 31.3.2009\nNKT: 31.3.2010\nNKT: 31.3.2011\nNKT: 31.3.2012||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20081106093801|
TiskSes|UMPO 306/2008|Zásady vlády pro poskytování dotací ze státního rozpoètu Èeské republiky nestátním neziskovım organizacím ústøedními orgány státní správy|20121231000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Duben Jan Ing., Øeditel sekce 05000|05000sek|Vedení sekce|03.11.2008|1333/2008 - bod III|vláda (materiál è. 1597/08)|Zajistit v rámci MPO uplatòování Zásad vlády (uvedenıch v pøíloze usnesení vlády è. 1333/08) pro poskytování dotací ze státního rozpoètu Èeské republiky nestátním neziskovım organizacím \n\n(zmìna - UV è. 92/10)\n\nKT: 31.12.2008\nNKT: 31.12.2009\nNKT: 31.12.2010\nNKT: 31.12.2011\nNKT: 31.12.2012||Kuba Martin MUDr.|Duben Jan Ing.|Ministr|Øeditel sekce 05000|20081124121756|
TiskSes|UMPO 313/2008|Schengenskı akèní plán Èeské republiky 2008|20120228000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Tlapa Martin Ing. MBA, Námìstek ministra 06000|06000sek|Sekce evropské integrace|12.11.2008|1393/2008 - bod II|vláda (materiál è. 1637/08)|Realizovat v rámci MPO Schengenskı akèní plán Èeské republiky 2008\n\nKT. 31.3.2009\nNKT: 25.12.2009\nNKT: 25.12.2010\nNKT: 30.6.2011\nNKT: 28.2.2012||Kuba Martin MUDr.|Tlapa Martin Ing. MBA|Ministr|Námìstek ministra 06000|20081126122639|
TiskSes|UMPO 325/2008|Národní plán øízení ochrany hranic Èeské republiky 2008|20120630000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Tlapa Martin Ing. MBA, Námìstek ministra 06000|06000sek|Sekce evropské integrace|24.11.2008|1479/2008 - bod III|vláda (materiál è. 1735/08)|Spolupracovat na realizaci (MPO není u ádného úkolu uvedeno jako gestor) Národního plánu øízení ochrany státních hranic Èeské republiky 2008\n\nKT: 30.6.2009\nNKT: 30.6.2010\nNKT: 30.6.2011\nNKT: 30.6.2012||Kuba Martin MUDr.|Tlapa Martin Ing. MBA|Ministr|Námìstek ministra 06000|20081204154901|
TiskSes|UMPO 8/2009|Vyhodnocení plnìní maastrichtskıch konvergenèních|20120430000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Tlapa Martin Ing. MBA, Námìstek ministra 06000|06000sek|Sekce evropské integrace|16.12.2008|1583/2008|vláda (materiál è. 1879/08)|Napomáhat v rámci MPO vytváøení pøíznivıch podmínek pro plnìní maastrichtskıch konvergenèních kritérií\n\nKT: 30.4.2009\nNKT: 30.4.2010\nNKT: 30.4.2011\nNKT: 30.6.2011\nNKT: 30.4.2012||Kuba Martin MUDr.|Tlapa Martin Ing. MBA|Ministr|Námìstek ministra 06000|20090112103534|
TiskSes|UMPO 10/2009|Program obmìny vozového parku veøejné správy za "ekologicky pøátelská" vozidla|20120630000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Jirka Jiøí Ing., Námìstek ministra a VÚM|02000vir|Vedení sekce|16.12.2008|1592/2008 - bod II/1|vláda (materiál è. 1417/08)|Nakupovat, pøípadnì pronajímat, od 1. ledna 2009 v rámci obmìny vozového parku veøejné správy pro resort øízenı MPO "ekologicky pøátelská" vozidla splòující podmínky uvedené v Programu tak, aby byl ke dni 1. ledna 2014 jejich podíl na celkovém vozovém parku vyuívaném resortem MPO alespoò 25 % (s tím, e se resortem rozumí ústøední orgány státní správy a jejich podøízené orgány a organizace v rámci jednotlivıch rozpoètovıch poloek)\n\npozn. navazuje na úkol 268/07\n\nKT: 30.6.2009\nNKT: 30.6.2010\nNKT: 30.6.2011\nNKT: 30.6.2012||Kuba Martin MUDr.|Jirka Jiøí Ing.|Ministr|Námìstek ministra a VÚM|20090108103055|
TiskSes|UMPO 25/2009|Implementaèní plán Strategie celoivotního uèení|20120630000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|05.01.2009|8/2009 - bod II/1|vláda (materiál è. 1945/08)|Zabezpeèit v rozsahu pùsobnosti MPO realizaci opatøení uvedenıch v Implementaèním plánu\n\nKT: 30.6.2009\nNKT: 30.6.2010\nNKT: 30.6.2011\nNKT: 30.6.2012||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090112103549|
TiskSes|UMPO 27/2009|Implementaèní plán Strategie celoivotního uèení|20121231000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|05.01.2009|8/2009 - bod II/2.b)|vláda (materiál è. 1945/08)|Spolupracovat s MŠMT na zprávách pro vládu o plnìní implementaèních opatøení \n(MŠMT pøedloí vládì do 31.12.2009, 2012 a 2015)||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090112103621|
TiskSes|UMPO 28/2009|Zhodnocení koncepce podpory rozvoje neziskového sektoru - PCV 09.01|20121031000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Duben Jan Ing., Øeditel sekce 05000|05000sek|Vedení sekce|05.01.2009|9/2009 - bod II/2|vláda (materiál è. 1946/08)|Spolupracovat prùbìnì s ministryní pro lidská práva a národnostní menšiny pøi naplòování priorit a opatøení, uvedenıch v bodì II/1a) usnesení vlády è. 9/09\n\nKT: 30.10.2009\nNKT: 30.10.2010\nNKT: 30.11.2010\nNKT: 31.10.2011\nNKT: 31.10.2012||Kuba Martin MUDr.|Duben Jan Ing.|Ministr|Øeditel sekce 05000|20090126164654|
TiskSes|UMPO 35/2009|Návrh prùøezového programu "Bezpeènostní vızkum pro potøeby státu v letech 2010 a 2015" (BV II/1-VZ)|20120115000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|12.01.2009|49/2009 - bod II/3|vláda (materiál è. 8/09)|Vytváøet v rámci MPO pøíznivé podmínky pro plnìní Programu (uvedeného v èásti III materiálu èj. 8/09) a spolupracovat s MV pøi jeho realizaci\n\n\nKT: 31.10.2009\nNKT: 30.10.2010\nNKT: 31.10.2011\nNKT: 15.1.2012|Oznamuji splnìní vıše uvedeného úkolu\nProgram Bezpeènostní vızkum pro potøeby státu v letech 2010 a 2015 (BV II/1-VZ) byl schválen vládou usnesením è. 49 ze dne 12. ledna 2009. Do pøípravy tohoto programu byli zapojeni i pracovníci MPO (odbor 03700 a 08300). Zástupci MPO pùsobí ve skupinì pøi MV, která definuje hlavní smìry a potøeby bezpeènostního vızkumu. Jejího jednání dne 18. ledna 2012 se zúèastní Ing. Hlavièka (odbor 03700).\nPotøeba realizovat projekty V a V formou veøejné zakázky na MPO v minulosti nevznikla. V nejbliším období bude na MV provìøena aktuální monost zadání projektu V a V formou veøejné zakázky (termín jednání s ØO bezpeènostního vızkumu, vıvoje a inovací MV JUDr. Tomkovou byl ji dvakrát z její strany zrušen). V pøípadì, e toto bude moné, probìhne následnì aktualizace potøeb MPO ve spolupráci se SÚJB (dùraz na oblast energetické a surovinové bezpeènosti). Následnì bude moci bıt v pøípadì identifikace konkrétní potøeby V a V s MV realizováno zadání konkrétního projektu formou veøejné zakázky.\nTrvá    NKT: 30. 6. 2012|Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090126131155|
TiskSes|UMPO 36/2009|Návrh "Programu bezpeènostního vızkumu Èeské republiky 2010 - 1015" (BV II/2-VS)|20120115000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|12.01.2009|50/2009 - bod II/3|vláda (materiál è. 9/09)|Spolupracovat s MV na realizaci Programu vèetnì jeho implementace a zapojit se do èinnosti orgánù MV\n\nKT: 31.10.2009\nNKT: 31.10.2010\nNKT: 31.10.2011\nNKT: 15.1.2012|Oznamuji splnìní vıše uvedeného úkolu\nProgram bezpeènostního vızkumu Èeské republiky 2010-2015 (BV II/2-VS) byl schválen vládou usnesením è. 50 ze dne 12. ledna 2009. Do pøípravy tohoto programu byli zapojeni i pracovníci MPO (odbor 03700 a 08300). Zástupci MPO pùsobí ve skupinì pøi MV, která definuje hlavní smìry a potøeby bezpeènostního vızkumu. Jejího jednání dne 18. ledna 2012 se zúèastní Ing. Hlavièka (odbor 03700).\nMPO do Rady programu nominovalo Ing. Františka Dvoøáèka, odborníka na bezpeènostní a obrannou problematiku z Univerzity obrany Brno.\nPracovníci odboru 03700 dlouhodobì informují pøedstavitele obranného a bezpeènostního prùmyslu o monostech podpory bezpeènostního V a V (program BV II/2-VS MV, program TIP MPO) pøi osobních jednáních èi rùznıch akcích (napø. Valná hromada Asociace obranného a bezpeènostního prùmyslu ÈR). Tuto èinnost s ohledem na omezení prostøedkù na obrannı V a V pøi MO v souèasnosti zintenzivòují. Zároveò bude ve spolupráci s dalšími odbory sekce 03000 zvıšena propagace mezi firmami z energetického a surovinového sektoru. Takté bude s MV prùbìnì rozvíjen dialog (napø. v rámci vıše uvedené skupiny pøi MV) ohlednì aktuálního stavu a budoucího smìøování a stanovení priorit bezpeènostního V a V v oblasti energetické a surovinové bezpeènosti (napø. v reakci na SEK).\nTrváNKT: 15. 1. 2013|Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090126131254|
TiskSes|UMPO 37/2009|Objekty navrhované k urèení za objekty dùleité pro obranu státu|20120131000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|12.01.2009|65/2009 - bod II/2.a)|vláda (materiál è. D509/2008)|Pøedkládat MO návrhy na zmìnu v Souhrnnıch pøehledech v oboru pùsobnosti MPO jedenkrát roènì do 31. ledna se stavem k 1. lednu a aktualizovat vlastní dokumentaci k ochranì tìchto objektù\n\nTermíny: 31.1.2009; 31.1.2010 atd.||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090121110012|
TiskSes|UMPO 38/2009|Objekty navrhované k urèení za objekty dùleité pro obranu státu|20120630000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|12.01.2009|65/2009 - bod II/2.b)|vláda (materiál è. D509/2008)|Vytváøet podmínky a spolupracovat s Krajskımi vojenskımi velitelstvími pøi aktualizaci (zpracování) vojenské dokumentace ke støeení objektù navrhovanıch k urèení za objekty dùleité pro obranu státu\n\nKT: 30.6.2009\nNKT: 30.6.2010\nNKT: 30.6.2011\nNKT: 30.6.2012||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090126131319|
TiskSes|UMPO 39/2009|Plán operaèní pøípravy státního území Èeské republiky v letech 2009 a 2012|20120531000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|12.01.2009|66/2009 - bod II/3|vláda (materiál è. V480/2008)|Realizovat Plán v oblastech pùsobnosti MPO a spolupracovat s MO pøi zpracování návrhu Plánu operaèní pøípravy státního území Èeské republiky na léta 2013 a 2016\n\nKT: 30.6.2009\nNKT: 30.11.2009\nNKT: 31.5.2010\nNKT: 31.5.2011\nNKT: 31.5.2012||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090126131345|
TiskSes|UMPO 40/2009|Návrh Smìrnice vlády ÈR pro sjednávání, vnitrostátní projednávání, provádìní a ukonèování platnosti mezinárodních smluv "Smìrnice"|20111215000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Tlapa Martin Ing. MBA, Námìstek ministra 06000|06000sek|Sekce evropské integrace|11.02.2004|è.131/2004 - Smìrnice èlánek 4|Vláda  (materiál è.139/04)|Zaslat kodoroènì, nejpozdìji do 15. prosince, MZV pøehled smluv, sjednanıch podle "Smìrnice", které hodlá MPO sjednat nebo jejich platnost chce ukonèit v následujícím kalendáøním roce||Kuba Martin MUDr.|Tlapa Martin Ing. MBA|Ministr|Námìstek ministra 06000|20090121161654|
TiskSes|UMPO 70/2009|Odkup a sanace skládky v Pozïátkách|20120331000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|02.02.2009|129/2009 - bod III/1.c)|vláda (materiál è. 30/09)|Uplatnit pøi pøípravì rozpoètu na kadı následující rok poadavek na potøebnou vıši finanèních prostøedkù podle bodu II/6 usnesení vlády è.129/09\n(pouití èástky odpovídající 10 % zpùsobilıch nákladù a celkovému objemu nezpùsobilıch nákladù pro státní podnik DIAMO z kapitoly 322 - Ministerstvo prùmyslu a obchodu na spolufinancování schváleného projektu sanace skládky v Pozïátkách po dobu realizace)\n\n\nKT. 30.6.2009, atd.\nNKT: 31.3.2010\nNKT: 31.3.2011\nNKT: 31.3.2012||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090209115338|
TiskSes|UMPO 85/2009|Národní protikrizovı plán vlády|20121031000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Danda Bedøich, Námìstek ministra|04000sek|Vedení sekce|16.02.2009|204/2009 - bod II/12a)|vláda|Realizovat v rámci MPO opatøení uvedené pod bodem 4.2 Plánu\n(4.2. Sniování administrativních nákladù\nPro efektivnìjší fungování státní správy je nutno pokraèovat\nv provádìní reforem, které uspoøí administrativní náklady nejen na stranì\nstátní správy, ale pøedevším na stranì poplatníkù. Sníení tìchto nákladù\npøispìje ke zvıšení konkurenceschopnosti èeskıch podnikatelù a podnikù.\nV rámci plnìní programového prohlášení vlády probíhá realizace cíle\nsníit administrativní zátì podnikatelù do roku 2010 o 20 %. V souvislosti\nse stávající sloitou finanèní situací doporuèujeme urychlit plnìní tohoto\ncíle a pøipravit navrhované zmìny do poloviny tohoto roku. Realizací\nnavrhovanıch mìn by mohl byl stanovenı cíl naplnìn ke konci roku 2010\nna 26,9 %. Je tøeba se soustøedit na zmìny v 10 zákonech, které nejvíce\nzatìují. Odhad pøedpokládanıch úspor vyplıvajících z navrhovanıch\nzmìn je cca 15 mld. Kè roènì.\nDalší z cest sniování administrativních nákladù je pokraèování\nv institucionálních reformách. Jedná se napøíklad o vytvoøení jednotného\ninkasního místa (JIM), které v sobì integruje vıbìr i správu veøejnıch\npøíjmù, tj. daní, cel a odvodù na sociální i zdravotní pojištìní.)\n\nKT: 15.3.2009\nNKT: 30.4.2009\nNKT: 31.10.2009\nNKT: 31.3.2010\nNKT: 31.10.2010\nNKT: 31.10.2011\nNKT: 31.10.2012||Kuba Martin MUDr.|Danda Bedøich|Ministr|Námìstek ministra|20090227114929|
TiskSes|UMPO 137/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20120430000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Informace o èinnosti Fóra a realizace zákona è. 76/2002 Sb., o integrované prevenci\n\n(termín: pravidelnì do 30.4.. bìného roku)||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090326163641|
TiskSes|UMPO 138/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20120115000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Vypracovat Informaci o plnìní úkolù vyplıvajících pro MPO ze zákona è. 179/2006 Sb., o ovìøování a uznávání vısledkù dalšího vzdìlávání, a o návrhu dalšího postupu\n\n(informace do PV/informace pro ministra\nbøezen 2009)\n\nNKT: 30.6.2009\nNKT: 30.11.2009\nNKT: 30.4.2010\nNKT: 31.1.2011\nNKT: 15.1.2012|Oznamuji splnìní vıše uvedeného úkolu\nÚkoly v rámci systému vyplıvajícího ze zákona è. 179/2006 Sb. jsou prùbìnì plnìny. V gesci MPO je v souèasnosti 94 autorizovanıch osob, bylo udìleno 613 autorizací dílèích kvalifikací. Vyhlášeno v NSK je 144 dílèích kvalifikací spadajících do gesce MPO.\nDne 7. prosince 2011 byl Poradou vedení MPO projednán komplexní materiál Podpora technického vzdìlávání a uèòovského školství v gesci MPO (pøedkladatel odbor 08400, odbor 03700 spolupracoval). \nPøedloení pøedmìtné Informace k projednání Poradou vedení MPO v souèasné dobì nepøedpokládáme.\nVyøadit úkol ze sledování.|Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090326162615|
TiskSes|UMPO 143/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20121222000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Oèko Petr Ing. Ph.D., Øeditel sekce 08000|08000sek|Vedení sekce|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Investice do infrastruktury - pouití prostøedkù alokovanıch na tzv. zvláštním úètu MF pro prùmyslové zóny v novém programu pro podporu vybranıch infrastrukturních projektù; \nnávrh na zrychlení obsazování prùmyslovıch zón prostøednictvím prodeje pozemkù pod trní cenou - veøejná podpora v rámci pravidla de minimis||Kuba Martin MUDr.|Oèko Petr Ing. Ph.D.|Ministr|Øeditel sekce 08000|20090326155658|
TiskSes|UMPO 145/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20120930000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Realizace projektù za úèelem odstranìní dlouholetıch ekologickıch zátìí (Laguny Ostrava, Mydlovary, zkušební vrty MND, skládka Pozïátky aj.)\n\nKT: 30.6.2009\nNKT: 31.3.2010\nNKT: 30.9.2010\nNKT: 30.9.2011\nNKT: 30.9.2012||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090326145544|
TiskSes|UMPO 160/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20120630000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Tlapa Martin Ing. MBA, Námìstek ministra 06000|06000sek|Sekce evropské integrace|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Informace o návrzích pøedpisù ES/EU a implementaci  platné legislativy ES/EU v gesci MPO, vèasné varování pøed vznikem sporù ohlednì implementace ("Evropská problematika").\n\npravidelnì pøedkládat do PV (mìsíèní interval)\n\nKT: 30.4.2009\nNKT: 30.9.2009\nNKT: 30.4.2010\nNKT: 30.11.2010\nNKT: 30.6.2011\nNKT: 30.6.2012||Kuba Martin MUDr.|Tlapa Martin Ing. MBA|Ministr|Námìstek ministra 06000|20090325124912|
TiskSes|UMPO 171/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20120229000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Hovorka Milan Ing., Námìstek ministra 07000|07000sek|Vedení sekce|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Sjednání  mezinárodní dohody\n  - o hospodáøské spolupráci s Egyptem a Bosnou a Hercegovinou (meziresortní)\n\npøedloit PV - èerven 2009 (pùvodní termín)\n\nNKT: 31.12.2009\nNKT: 31.3.2010\nNKT: 30.9.2010\nNKT: 30.12.2010\nNKT: 30.6.2011\nNKT: 31.10.2011\nnovı termín: 29.2.2012||Kuba Martin MUDr.|Hovorka Milan Ing.|Ministr|Námìstek ministra 07000|20090326131817|
TiskSes|UMPO 181/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20120229000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Duben Jan Ing., Øeditel sekce 05000|05000sek|Vedení sekce|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Novela vyhlášky "data retention"\ndo 31.5.09 - finální text k podpisu ministrovi\n\nNKT: 31.10.2009\nNKT: 31.7.2010\nNKT: 15.8.2010\nNKT: 30.9.2010\nNKT: 30.9.2011\nNKT: 29.2.2012||Kuba Martin MUDr.|Duben Jan Ing.|Ministr|Øeditel sekce 05000|20090326154700|
TiskSes|UMPO 187/2009|Koncepce sniování nadbyteèné regulace a byrokratické zátìe|20121031000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Danda Bedøich, Námìstek ministra|04000sek|Vedení sekce|16.03.2009|302/2009  - bod II/2.c)|vláda (materiál è. 282/09)|Informovat MV vdy do 31. øíjna kadého kalendáøního roku o postupu MPO v oblasti odstraòování nadbyteèné regulace a byrokratické zátìe||Kuba Martin MUDr.|Danda Bedøich|Ministr|Námìstek ministra|20090513154551|
TiskSes|UMPO 198/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20120430000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Pazdera František Ing. CSc., Námìstek ministra 030|03000sek|Sekce koncepèní|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Aplikace zákona è. 179/2006 Sb., o ovìøování a uznávání vısledkù dalšího vzdìlávání: Udìlování autorizací osob\nPøíprava a zkvalitòování kvalifikaèních a hodnotících standardù\nKontrolní èinnost\n\nKT: 31.10.2009\nNKT: 30.4.2010\nNKT: 30.4.2011\nNKT: 30.4.2012||Kuba Martin MUDr.|Pazdera František Ing. CSc.|Ministr|Námìstek ministra 03000|20090326162117|
TiskSes|UMPO 225/2009|Priority sekcí MPO na 1. a 2. pololetí 2009 - plán èinnosti sekcí|20110930000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Hovorka Milan Ing., Námìstek ministra 07000|07000sek|Vedení sekce|11.03.2009|zápis z porady vedení - bod VI|ministerstvo (materiál è. 17/09)|Podnikatelské mise vedené ministrem prùmyslu a \nObchodu (+ další podnikatelské mise)\n\nzáøí - Mexiko, Argentina\nlistopad - Malajsie, Thajsko, Kamboda\n\nKT: 31.8.2009\nNKT: 30.11.2009\nMKT: 31.3.2011\nNKT: 30.9.2011\n\nPodnikatelská mise vedená ministrem prùmyslu a obchodu do Mexika a Argentiny, která mìla navázat na úèast na Národní vıstavì (NV) ÈR v Mexiku (30.9.-3.10.2009), se neuskuteènila, protoe p. ministr se z èasovıch dùvodù nemohl NV v Mexiku zúèastnit.\nÚkol vyøazen\n\nJihovıchodní Asie - NKT: 30.8.2010||Kuba Martin MUDr.|Hovorka Milan Ing.|Ministr|Námìstek ministra 07000|20090326133223|
TiskSes|UMPO 299/2009|Národní politika vızkumu, vıvoje a inovací Èeské republiky na léta 2009 - 2015|20120630000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Oèko Petr Ing. Ph.D., Øeditel sekce 08000|08000sek|Vedení sekce|08.06.2009|729/2009|vláda (materiál è. 770/09)|Zpracovat ve spolupráci s MŠMT a Technologickou agenturou Èeské republiky a do 30. èervna 2012 pøedloit pøedsedovi vlády a pøedsedovi Rady pro vızkum a vıvoj prùbìnou zprávu o plnìní aktivit pro dosaení cíle 4 Národní politiky vızkumu Vyuívat vısledky vızkumu a vıvoje v inovacích a zlepšit spolupráci veøejného a soukromého sektoru ve vızkumu, vıvoji a inovacích||Kuba Martin MUDr.|Oèko Petr Ing. Ph.D.|Ministr|Øeditel sekce 08000|20090710121339|
TiskSes|UMPO 300/2009|Národní politika vızkumu, vıvoje a inovací Èeské republiky na léta 2009 - 2015|20120630000000|Pøevzat|Kuba Martin MUDr., Ministr|10000sek|Ministerstvo prùmyslu a o|Oèko Petr Ing. Ph.D., Øeditel sekce 08000|08000sek|Vedení sekce|08.06.2009|729/2009|vláda (materiál è. 770/09)|Spolupracovat s MŠMT na prùbìnıch zprávách pro pøedsedu vlády a pøedsedu Rady pro vızkum a vıvoj o plnìní aktivit pro dosaení cílù Národní politiky vızkumu\na) cíl 5 Zlepšit zapojení Èeské republiky do mezinárodní spolupráce ve vızkumu, vıvoji a inovacích,\nb) cíl 6 Zajistit kvalitní lidské zdroje pro vızkum, vıvoj a inovace,\nc) cíl 7 Vytvoøit v Èeské republice prostøedí stimulující vızkum, vıvoj a inovace||Kuba Martin MUDr.|Oèko Petr Ing. Ph.D.|Ministr|Øeditel sekce 08000|20090710121400|
